"Short Staff", "staf", "", "sst", "bst", "sst", 0, -1, 2, 1, -1, -1, -1, 1, 1, 5, -1, -1, -1, 1, -10, 100, -1, -1, -1, 20, -1, 1, 0, 168, 3168, 1, -1, "bst", "sst", "8ss", "6ss", "stf", "stf", 5, "club", 1, 3, -1, -1, -1, -1, "flpsst", "invsst", "", "", 1, 2, 0, "magically charged", 0, "item_staff", 12, "item_staff", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 5, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 5, 9, 5, 9, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "cst", "bst", 1, 0
"Long Staff", "staf", "", "lst", "sst", "lst", 0, -1, 2, 1, -1, -1, -1, 1, 2, 8, -1, -1, -1, 1, -1, 100, -1, -1, -1, 30, -1, 8, 0, 463, 10204, 1, -1, "bst", "lst", "8ls", "6ls", "stf", "stf", 5, "staf", 1, 4, -1, -1, -1, -1, "flplst", "invlst", "", "", 1, 3, 0, "magically charged", 0, "item_staff", 12, "item_staff", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 5, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 2, 3, 1, 2, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 2, -1, 2, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "cst", "wst", 1, 0
"Gnarled Staff", "staf", "", "cst", "cst", "cst", 0, -1, 2, 1, -1, -1, -1, 1, 4, 12, -1, -1, -1, 1, 10, 100, -1, -1, -1, 35, -1, 12, 0, 766, 17692, 1, -1, "bst", "cst", "8cs", "6cs", "stf", "stf", 5, "staf", 1, 4, -1, -1, -1, -1, "flpcst", "invcst", "invcstu", "invcstu", 1, 4, 0, "magically charged", 0, "item_staff", 12, "item_staff", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 5, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 3, 5, 5, 9, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 2, 3, 2, 5, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "wst", 1, 0
"Battle Staff", "staf", "", "bst", "sst", "bst", 0, -1, 2, 1, -1, -1, -1, 1, 6, 13, -1, -1, -1, 1, -1, 100, -1, -1, -1, 40, -1, 17, 0, 1223, 31791, 1, -1, "bst", "bst", "8bs", "6bs", "stf", "stf", 5, "staf", 1, 4, -1, -1, -1, -1, "flpbst", "invbst", "", "", 1, 4, 0, "magically charged", 0, "item_staff", 12, "item_staff", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 5, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 3, 1, 3, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 2, 3, 2, 5, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 2, 3, 1, 3, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 2, 3, 1, 4, 20, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"War Staff", "staf", "", "wst", "lst", "wst", 0, -1, 2, 1, -1, -1, -1, 1, 12, 28, -1, -1, -1, 1, 20, 100, -1, -1, -1, 50, -1, 24, 0, 1985, 62140, 1, -1, "bst", "wst", "8ws", "6ws", "stf", "stf", 5, "staf", 2, 4, -1, -1, -1, -1, "flpwst", "invwst", "", "", 1, 6, 0, "magically charged", 0, "item_staff", 12, "item_staff", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 5, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 2, 1, 2, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 3, 1, 4, 20, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Short Bow", "bow", "", "sbw", "sbw", "sbw", 0, -1, 2, 1, -1, -1, -1, 1, 1, 4, -1, -1, 13, -1, 5, -1, 100, -1, 15, 20, 1, 1, 0, 100, 3100, -1, -1, "sbw", "sbw", "8sb", "6sb", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flpsbw", "invsbw", "", "", 1, 3, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "hbw", "cbw", 1, 0
"Hunter's Bow", "bow", "", "hbw", "sbw", "hbw", 0, -1, 2, 1, -1, -1, -1, 1, 2, 6, -1, -1, 13, -1, -10, -1, 100, -1, 28, 32, 1, 5, 0, 350, 6750, -1, -1, "sbw", "hbw", "8hb", "6hb", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flphbw", "invhbw", "", "", 1, 4, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "lbw", "sbb", 1, 0
"Long Bow", "bow", "", "lbw", "lbw", "lbw", 0, -1, 2, 1, -1, -1, -1, 1, 3, 10, -1, -1, 13, -1, -1, -1, 100, 22, 19, 28, 1, 8, 0, 490, 10420, -1, -1, "sbw", "lbw", "8lb", "6lb", "bow", "bow", 6, "bow", 2, 4, -1, -1, -1, -1, "flplbw", "invlbw", "", "", 1, 5, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "cbw", "lbb", 1, 0
"Composite Bow", "bow", "", "cbw", "lbw", "cbw", 0, -1, 2, 1, -1, -1, -1, 1, 4, 8, -1, -1, 13, -1, -10, -1, 100, 25, 35, 36, 1, 12, 0, 727, 17224, -1, -1, "sbw", "cbw", "8cb", "6cb", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flpcbw", "invcbw", "invcbwu", "invcbwu", 1, 4, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 2, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, 1, -1, -1, 255, -1, 1, -1, -1, 255, -1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "sbb", "swb", 1, 0
"Short Battle Bow", "bow", "", "sbb", "sbb", "sbb", 0, -1, 2, 1, -1, -1, -1, 1, 5, 11, -1, -1, 13, -1, -1, -1, 100, 30, 40, 40, 1, 18, 0, 1045, 30310, -1, -1, "sbw", "sbb", "8s8", "6s7", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flpsbb", "invsbb", "invsbbu", "invsbbu", 1, 5, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 2, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "lbb", "lwb", 1, 0
"Long Battle Bow", "bow", "", "lbb", "lbb", "lbb", 0, -1, 2, 1, -1, -1, -1, 1, 3, 18, -1, -1, 13, -1, 10, -1, 100, 40, 50, 44, 1, 23, 0, 1545, 49535, -1, -1, "sbw", "lbb", "8l8", "6l7", "bow", "bow", 6, "bow", 2, 4, -1, -1, -1, -1, "flplbb", "invlbb", "", "", 1, 6, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "swb", "lwb", 1, 0
"Short War Bow", "bow", "", "swb", "sbb", "swb", 0, -1, 2, 1, -1, -1, -1, 1, 6, 14, -1, -1, 13, -1, -1, -1, 100, 35, 55, 48, 1, 27, 0, 2500, 83500, -1, -1, "sbw", "swb", "8sw", "6sw", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flpswb", "invswb", "invswbu", "invswbu", 1, 5, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, 1, -1, 1, 1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, 1, 1, 1, 2, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "lwb", "xxx", 1, 0
"Long War Bow", "bow", "", "lwb", "lbb", "lwb", 0, -1, 2, 1, -1, -1, -1, 1, 3, 23, -1, -1, 13, -1, 10, -1, 100, 50, 65, 55, 1, 31, 0, 3575, 128825, -1, -1, "sbw", "lwb", "8lw", "6lw", "bow", "bow", 6, "bow", 2, 4, -1, -1, -1, -1, "flplwb", "invlwb", "", "", 1, 6, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, 1, 1, 1, 2, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Light Crossbow", "xbow", "", "lxb", "lxb", "lxb", 0, -1, 2, 1, -1, -1, -1, 1, 6, 9, -1, -1, -1, -1, -10, -1, 100, 21, 27, 30, 1, 6, 0, 803, 10318, -1, -1, "lxb", "lxb", "8lx", "6lx", "xbw", "xbw", 5, "xbow", 2, 3, -1, -1, -1, -1, "flplxb", "invlxb", "invlxbu", "invlxbu", 1, 3, 0, "reload lag between shots", 0, "item_crossbow", 12, "item_crossbow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "mxb", "rxb", 1, 0
"Crossbow", "xbow", "", "mxb", "lxb", "mxb", 0, -1, 2, 1, -1, -1, -1, 1, 9, 16, -1, -1, -1, -1, -1, -1, 100, 40, 33, 40, 1, 15, 0, 2345, 45175, -1, -1, "lxb", "mxb", "8mx", "6mx", "xbw", "xbw", 5, "xbow", 2, 3, -1, -1, -1, -1, "flpmxb", "invmxb", "invmxbu", "invmxbu", 1, 4, 0, "reload lag between shots", 0, "item_crossbow", 12, "item_crossbow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "hxb", "hxb", 1, 0
"Heavy Crossbow", "xbow", "", "hxb", "hxb", "hxb", 0, -1, 2, 1, -1, -1, -1, 1, 14, 26, -1, -1, -1, -1, 10, -1, 100, 60, 40, 50, 1, 24, 0, 4096, 112804, -1, -1, "lxb", "hxb", "8hx", "6hx", "xbw", "xbw", 5, "xbow", 2, 4, -1, -1, -1, -1, "flphxb", "invhxb", "invhxbu", "invhxbu", 1, 6, 0, "reload lag between shots", 0, "item_crossbow", 12, "item_crossbow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, 1, -1, 1, 1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, -1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Repeating Crossbow", "xbow", "", "rxb", "hxb", "rxb", 0, -1, 2, 1, -1, -1, -1, 1, 6, 12, -1, -1, -1, -1, -40, -1, 100, 40, 50, 40, 1, 33, 0, 2739, 109387, -1, -1, "lxb", "rxb", "8rx", "6rx", "xbw", "xbw", 5, "xbow", 2, 3, -1, -1, -1, -1, "flprxb", "invrxb", "invrxbu", "invrxbu", 1, 5, 0, "fires 5 shots before reload", 0, "item_crossbow", 12, "item_crossbow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 1, 20, -1, 1, 1, 2, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Rancid Gas Potion", "tpot", "", "gps", "gpl", "gps", 0, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 1, 32, 24, 200, 0, -1, -1, "gpl", "gps", "", "", "1ht", "1ht", 5, "hth", 1, 1, 1, 3, 25, 6, "flpgpl", "invgpl", "", "", -1, -1, 0, "", 0, "item_potion", 14, "item_potion", 0, 0, 5, 0, 1, 0, -1, -1, 49, 7, 3, 0, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", 0, 1
"Oil Potion", "tpot", "", "ops", "opl", "ops", 0, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 1, 28, 20, 150, 0, -1, -1, "opl", "ops", "", "", "1ht", "1ht", 5, "hth", 1, 1, 1, 3, 25, 6, "flpopl", "invopl", "", "", -1, -1, 0, "", 0, "item_potion", 14, "item_potion", 0, 0, 5, 0, 1, 0, -1, -1, 46, 7, 3, 0, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", 0, 1
"Choking Gas Potion", "tpot", "", "gpm", "gps", "gpm", 0, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 1, 20, 16, 120, 0, -1, -1, "gps", "gpm", "", "", "1ht", "1ht", 5, "hth", 1, 1, 1, 3, 25, 6, "flpgps", "invgpm", "", "", -1, -1, 0, "", 0, "item_potion", 14, "item_potion", 0, 0, 5, 0, 1, 0, -1, -1, 48, 7, 3, 0, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", 0, 1
"Exploding Potion", "tpot", "", "opm", "opl", "opm", 0, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 1, 16, 12, 80, 0, -1, -1, "opl", "opm", "", "", "1ht", "1ht", 5, "hth", 1, 1, 1, 3, 25, 6, "flpops", "invopm", "", "", -1, -1, 0, "", 0, "item_potion", 14, "item_potion", 0, 0, 5, 0, 1, 0, -1, -1, 45, 7, 3, 0, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", 0, 1
"Strangling Gas Potion", "tpot", "", "gpl", "gps", "gpl", 0, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 1, 8, 6, 40, 0, -1, -1, "gps", "gpl", "", "", "1ht", "1ht", 5, "hth", 1, 1, 1, 3, 25, 6, "flpgps", "invgps", "", "", -1, -1, 0, "", 0, "item_potion", 14, "item_potion", 0, 0, 5, 0, 1, 0, -1, -1, 47, 7, 3, 0, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", 0, 1
"Fulminating Potion", "tpot", "", "opl", "ops", "opl", 0, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 1, 4, 0, 24, 0, -1, -1, "ops", "opl", "", "", "1ht", "1ht", 5, "hth", 1, 1, 1, 3, 25, 6, "flpops", "invops", "", "", -1, -1, 0, "", 0, "item_potion", 14, "item_potion", 0, 0, 5, 0, 1, 0, -1, -1, 44, 7, 3, 0, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", 0, 1
"decoy dagger", "knif", "", "d33", "dgr", "d33", 0, -1, -1, -1, 1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -20, 100, -1, 15, 20, 10, -1, 0, 0, 666, 0, -1, -1, "dgr", "d33", "", "", "1ht", "1ht", 5, "1ht", 1, 2, -1, -1, -1, -1, "flpd33", "invd33", "", "", -1, -1, 0, "", 0, "item_smallmetalweapon", 12, "item_smallmetalweapon", 1, 0, 5, 0, 0, 0, 18, 1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 0, 0
"Gidbinn", "knif", "", "g33", "dgr", "g33", 0, -1, -1, -1, 3, 7, -1, -1, -1, -1, -1, -1, -1, -1, -20, 100, -1, 15, 25, 30, -1, 0, 0, 666, 0, -1, -1, "dgr", "g33", "", "", "1ht", "1ht", 5, "1ht", 1, 2, -1, -1, -1, -1, "flpg33", "invg33", "", "", -1, -1, 0, "", 0, "item_smallmetalweapon", 12, "item_smallmetalweapon", 1, 0, 5, 0, 0, 0, 18, 1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 0, 0
"Wirt's Leg", "club", "", "leg", "clb", "leg", 0, -1, -1, -1, 2, 8, -1, -1, -1, -1, -1, -1, -1, -1, -10, 100, -1, -1, -1, 66, -1, 0, 0, 20, 0, -1, -1, "clb", "leg", "", "", "1hs", "1hs", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpleg", "invleg", "", "", 1, 3, 0, "", 0, "item_staff", 12, "item_staff", 0, 0, 5, 0, 0, 0, 1, 1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
